filename	width	height	status	ref_count	locales	sample_pages
ch07-pretrained-shared-foundation-heads-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch01-nlp-crash/03-pretrained-models.md
ch07-pretraining-chapter-flow-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch04-pretraining/00-roadmap.md
ch07-pretraining-chapter-flow-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/00-roadmap.md
ch07-pretraining-chapter-flow.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/00-roadmap.md
ch07-pretraining-contamination-leakage-map-en.webp	864	1821	keep	1	en	docs/ch07-llm-principles/ch04-pretraining/01-pretraining-data.md
ch07-pretraining-contamination-leakage-map-ja.webp	864	1821	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/01-pretraining-data.md
ch07-pretraining-contamination-leakage-map.webp	864	1821	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/01-pretraining-data.md
ch07-pretraining-data-cleaning-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch04-pretraining/01-pretraining-data.md
ch07-pretraining-data-cleaning-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/01-pretraining-data.md
ch07-pretraining-data-cleaning-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/01-pretraining-data.md
ch07-pretraining-data-governance-funnel-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch04-pretraining/01-pretraining-data.md
ch07-pretraining-data-governance-funnel-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/01-pretraining-data.md
ch07-pretraining-data-governance-funnel.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/01-pretraining-data.md
ch07-pretraining-data-objective-engineering-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch04-pretraining/00-roadmap.md
ch07-pretraining-data-objective-engineering-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/00-roadmap.md
ch07-pretraining-data-objective-engineering-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/00-roadmap.md
ch07-pretraining-engineering-production-line-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch04-pretraining/03-pretraining-engineering.md
ch07-pretraining-engineering-production-line-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/03-pretraining-engineering.md
ch07-pretraining-engineering-production-line.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/03-pretraining-engineering.md
ch07-pretraining-next-token-pairs-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch04-pretraining/00-roadmap.md
ch07-pretraining-next-token-pairs-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/00-roadmap.md
ch07-pretraining-next-token-pairs-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/00-roadmap.md
ch07-pretraining-objective-comparison-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch04-pretraining/02-pretraining-methods.md
ch07-pretraining-objective-comparison-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/02-pretraining-methods.md
ch07-pretraining-objective-comparison-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/02-pretraining-methods.md
ch07-pretraining-shard-resume-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch04-pretraining/03-pretraining-engineering.md
ch07-pretraining-shard-resume-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/03-pretraining-engineering.md
ch07-pretraining-shard-resume-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/03-pretraining-engineering.md
ch07-pretraining-source-mix-sampling-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch04-pretraining/01-pretraining-data.md
ch07-pretraining-source-mix-sampling-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/01-pretraining-data.md
ch07-pretraining-source-mix-sampling-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/01-pretraining-data.md
ch07-pretraining-throughput-jitter-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch04-pretraining/03-pretraining-engineering.md
ch07-pretraining-throughput-jitter-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/03-pretraining-engineering.md
ch07-pretraining-throughput-jitter-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch04-pretraining/03-pretraining-engineering.md
ch07-project-deliverables-kit-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch08-projects/02-deliverables-kit.md
ch07-project-deliverables-kit-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/02-deliverables-kit.md
